temperature_min;temperature_max;wind_mean;wind_direction;gust_max;phenomenon;pressure_min;pressure_max;humidity_mean;uv_index_mean;moon;moon_direction;date;areal;city;fish;prob_min;prob_max
8,11,11,12,13,12,12,11,8;17,17,14,16,16,15,13,14,12;4,5,5,4,4,6,5,5,3;В,ЮВ,ЮВ,ЮВ,ЮВ,ЮВ,ЮВ,Ю,Ю;9,14,13,8,8,15,11,11,9;ясно,ясно,пасмурно.дождь,пасмурно.небольшой дождь,пасмурно.небольшой дождь,малооблачно.небольшой дождь,облачно,пасмурно.небольшой дождь,ясно;767,766,761,757,757,757,758,756,761;769,768,765,760,759,761,761,761,767;79,75,79,92,93,88,83,81,88;2,2,1,1,1,1,1,1,0;98,94,89,82,89,65,56,45,35;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-02;Ленинградская область;Санкт-Петербург;речная форель;25,25,25,45,46,31,31,31,31;25,25,25,45,46,31,31,31,31
8,8,11,11,12,13,12,12,11;16,17,17,14,16,16,15,13,14;2,4,5,5,4,4,6,5,5;В,В,ЮВ,ЮВ,ЮВ,ЮВ,ЮВ,ЮВ,Ю;7,9,14,13,8,8,15,11,11;ясно,ясно,ясно,пасмурно.дождь,пасмурно.небольшой дождь,пасмурно.небольшой дождь,малооблачно.небольшой дождь,облачно,пасмурно.небольшой дождь;767,767,766,761,757,757,757,758,756;768,769,768,765,760,759,761,761,761;78,79,75,79,92,93,88,83,81;2,2,2,1,1,1,1,1,1;100,98,94,89,82,89,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-01;Ленинградская область;Санкт-Петербург;озерная форель;17,17,17,17,27,27,22,22,22;17,17,17,17,27,27,22,22,22
8,11,11,12,13,12,12,11,8;17,17,14,16,16,15,13,14,12;4,5,5,4,4,6,5,5,3;В,ЮВ,ЮВ,ЮВ,ЮВ,ЮВ,ЮВ,Ю,Ю;9,14,13,8,8,15,11,11,9;ясно,ясно,пасмурно.дождь,пасмурно.небольшой дождь,пасмурно.небольшой дождь,малооблачно.небольшой дождь,облачно,пасмурно.небольшой дождь,ясно;767,766,761,757,757,757,758,756,761;769,768,765,760,759,761,761,761,767;79,75,79,92,93,88,83,81,88;2,2,1,1,1,1,1,1,0;98,94,89,82,89,65,56,45,35;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-02;Ленинградская область;Санкт-Петербург;озерная форель;17,17,17,27,27,22,22,22,22;17,17,17,27,27,22,22,22,22
8,8,11,11,12,13,12,12,11;16,17,17,14,16,16,15,13,14;2,4,5,5,4,4,6,5,5;В,В,ЮВ,ЮВ,ЮВ,ЮВ,ЮВ,ЮВ,Ю;7,9,14,13,8,8,15,11,11;ясно,ясно,ясно,пасмурно.дождь,пасмурно.небольшой дождь,пасмурно.небольшой дождь,малооблачно.небольшой дождь,облачно,пасмурно.небольшой дождь;767,767,766,761,757,757,757,758,756;768,769,768,765,760,759,761,761,761;78,79,75,79,92,93,88,83,81;2,2,2,1,1,1,1,1,1;100,98,94,89,82,89,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-01;Ленинградская область;Санкт-Петербург;елец;17,17,17,17,27,27,22,22,22;17,17,17,17,27,27,22,22,22
8,11,11,12,13,12,12,11,8;17,17,14,16,16,15,13,14,12;4,5,5,4,4,6,5,5,3;В,ЮВ,ЮВ,ЮВ,ЮВ,ЮВ,ЮВ,Ю,Ю;9,14,13,8,8,15,11,11,9;ясно,ясно,пасмурно.дождь,пасмурно.небольшой дождь,пасмурно.небольшой дождь,малооблачно.небольшой дождь,облачно,пасмурно.небольшой дождь,ясно;767,766,761,757,757,757,758,756,761;769,768,765,760,759,761,761,761,767;79,75,79,92,93,88,83,81,88;2,2,1,1,1,1,1,1,0;98,94,89,82,89,65,56,45,35;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-02;Ленинградская область;Санкт-Петербург;елец;17,17,17,27,27,22,22,22,22;17,17,17,27,27,22,22,22,22
8,8,11,11,12,13,12,12,11;16,17,17,14,16,16,15,13,14;2,4,5,5,4,4,6,5,5;В,В,ЮВ,ЮВ,ЮВ,ЮВ,ЮВ,ЮВ,Ю;7,9,14,13,8,8,15,11,11;ясно,ясно,ясно,пасмурно.дождь,пасмурно.небольшой дождь,пасмурно.небольшой дождь,малооблачно.небольшой дождь,облачно,пасмурно.небольшой дождь;767,767,766,761,757,757,757,758,756;768,769,768,765,760,759,761,761,761;78,79,75,79,92,93,88,83,81;2,2,2,1,1,1,1,1,1;100,98,94,89,82,89,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-01;Ленинградская область;Санкт-Петербург;чехонь;17,17,17,17,27,27,22,22,22;17,17,17,17,27,27,22,22,22
8,11,11,12,13,12,12,11,8;17,17,14,16,16,15,13,14,12;4,5,5,4,4,6,5,5,3;В,ЮВ,ЮВ,ЮВ,ЮВ,ЮВ,ЮВ,Ю,Ю;9,14,13,8,8,15,11,11,9;ясно,ясно,пасмурно.дождь,пасмурно.небольшой дождь,пасмурно.небольшой дождь,малооблачно.небольшой дождь,облачно,пасмурно.небольшой дождь,ясно;767,766,761,757,757,757,758,756,761;769,768,765,760,759,761,761,761,767;79,75,79,92,93,88,83,81,88;2,2,1,1,1,1,1,1,0;98,94,89,82,89,65,56,45,35;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-02;Ленинградская область;Санкт-Петербург;чехонь;17,17,17,27,27,22,22,22,22;17,17,17,27,27,22,22,22,22
8,8,11,11,12,13,12,12,11;16,17,17,14,16,16,15,13,14;2,4,5,5,4,4,6,5,5;В,В,ЮВ,ЮВ,ЮВ,ЮВ,ЮВ,ЮВ,Ю;7,9,14,13,8,8,15,11,11;ясно,ясно,ясно,пасмурно.дождь,пасмурно.небольшой дождь,пасмурно.небольшой дождь,малооблачно.небольшой дождь,облачно,пасмурно.небольшой дождь;767,767,766,761,757,757,757,758,756;768,769,768,765,760,759,761,761,761;78,79,75,79,92,93,88,83,81;2,2,2,1,1,1,1,1,1;100,98,94,89,82,89,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-01;Ленинградская область;Санкт-Петербург;сом;17,17,17,17,27,27,22,22,22;17,17,17,17,27,27,22,22,22
8,11,11,12,13,12,12,11,8;17,17,14,16,16,15,13,14,12;4,5,5,4,4,6,5,5,3;В,ЮВ,ЮВ,ЮВ,ЮВ,ЮВ,ЮВ,Ю,Ю;9,14,13,8,8,15,11,11,9;ясно,ясно,пасмурно.дождь,пасмурно.небольшой дождь,пасмурно.небольшой дождь,малооблачно.небольшой дождь,облачно,пасмурно.небольшой дождь,ясно;767,766,761,757,757,757,758,756,761;769,768,765,760,759,761,761,761,767;79,75,79,92,93,88,83,81,88;2,2,1,1,1,1,1,1,0;98,94,89,82,89,65,56,45,35;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-02;Ленинградская область;Санкт-Петербург;сом;17,17,17,27,27,22,22,22,22;17,17,17,27,27,22,22,22,22
8,8,11,11,12,13,12,12,11;16,17,17,14,16,16,15,13,14;2,4,5,5,4,4,6,5,5;В,В,ЮВ,ЮВ,ЮВ,ЮВ,ЮВ,ЮВ,Ю;7,9,14,13,8,8,15,11,11;ясно,ясно,ясно,пасмурно.дождь,пасмурно.небольшой дождь,пасмурно.небольшой дождь,малооблачно.небольшой дождь,облачно,пасмурно.небольшой дождь;767,767,766,761,757,757,757,758,756;768,769,768,765,760,759,761,761,761;78,79,75,79,92,93,88,83,81;2,2,2,1,1,1,1,1,1;100,98,94,89,82,89,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-01;Ленинградская область;Санкт-Петербург;голавль;17,17,17,17,27,27,22,22,22;17,17,17,17,27,27,22,22,22
8,11,11,12,13,12,12,11,8;17,17,14,16,16,15,13,14,12;4,5,5,4,4,6,5,5,3;В,ЮВ,ЮВ,ЮВ,ЮВ,ЮВ,ЮВ,Ю,Ю;9,14,13,8,8,15,11,11,9;ясно,ясно,пасмурно.дождь,пасмурно.небольшой дождь,пасмурно.небольшой дождь,малооблачно.небольшой дождь,облачно,пасмурно.небольшой дождь,ясно;767,766,761,757,757,757,758,756,761;769,768,765,760,759,761,761,761,767;79,75,79,92,93,88,83,81,88;2,2,1,1,1,1,1,1,0;98,94,89,82,89,65,56,45,35;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-02;Ленинградская область;Санкт-Петербург;голавль;17,17,17,27,27,22,22,22,22;17,17,17,27,27,22,22,22,22
8,8,11,11,12,13,12,12,11;16,17,17,14,16,16,15,13,14;2,4,5,5,4,4,6,5,5;В,В,ЮВ,ЮВ,ЮВ,ЮВ,ЮВ,ЮВ,Ю;7,9,14,13,8,8,15,11,11;ясно,ясно,ясно,пасмурно.дождь,пасмурно.небольшой дождь,пасмурно.небольшой дождь,малооблачно.небольшой дождь,облачно,пасмурно.небольшой дождь;767,767,766,761,757,757,757,758,756;768,769,768,765,760,759,761,761,761;78,79,75,79,92,93,88,83,81;2,2,2,1,1,1,1,1,1;100,98,94,89,82,89,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-01;Ленинградская область;Санкт-Петербург;язь;17,17,17,17,27,27,22,22,22;17,17,17,17,27,27,22,22,22
8,11,11,12,13,12,12,11,8;17,17,14,16,16,15,13,14,12;4,5,5,4,4,6,5,5,3;В,ЮВ,ЮВ,ЮВ,ЮВ,ЮВ,ЮВ,Ю,Ю;9,14,13,8,8,15,11,11,9;ясно,ясно,пасмурно.дождь,пасмурно.небольшой дождь,пасмурно.небольшой дождь,малооблачно.небольшой дождь,облачно,пасмурно.небольшой дождь,ясно;767,766,761,757,757,757,758,756,761;769,768,765,760,759,761,761,761,767;79,75,79,92,93,88,83,81,88;2,2,1,1,1,1,1,1,0;98,94,89,82,89,65,56,45,35;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-02;Ленинградская область;Санкт-Петербург;язь;17,17,17,27,27,22,22,22,22;17,17,17,27,27,22,22,22,22
8,8,11,11,12,13,12,12,11;16,17,17,14,16,16,15,13,14;2,4,5,5,4,4,6,5,5;В,В,ЮВ,ЮВ,ЮВ,ЮВ,ЮВ,ЮВ,Ю;7,9,14,13,8,8,15,11,11;ясно,ясно,ясно,пасмурно.дождь,пасмурно.небольшой дождь,пасмурно.небольшой дождь,малооблачно.небольшой дождь,облачно,пасмурно.небольшой дождь;767,767,766,761,757,757,757,758,756;768,769,768,765,760,759,761,761,761;78,79,75,79,92,93,88,83,81;2,2,2,1,1,1,1,1,1;100,98,94,89,82,89,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-01;Ленинградская область;Санкт-Петербург;карп;17,17,17,17,27,27,22,22,22;17,17,17,17,27,27,22,22,22
8,11,11,12,13,12,12,11,8;17,17,14,16,16,15,13,14,12;4,5,5,4,4,6,5,5,3;В,ЮВ,ЮВ,ЮВ,ЮВ,ЮВ,ЮВ,Ю,Ю;9,14,13,8,8,15,11,11,9;ясно,ясно,пасмурно.дождь,пасмурно.небольшой дождь,пасмурно.небольшой дождь,малооблачно.небольшой дождь,облачно,пасмурно.небольшой дождь,ясно;767,766,761,757,757,757,758,756,761;769,768,765,760,759,761,761,761,767;79,75,79,92,93,88,83,81,88;2,2,1,1,1,1,1,1,0;98,94,89,82,89,65,56,45,35;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-02;Ленинградская область;Санкт-Петербург;карп;17,17,17,27,27,22,22,22,22;17,17,17,27,27,22,22,22,22
8,8,11,11,12,13,12,12,11;16,17,17,14,16,16,15,13,14;2,4,5,5,4,4,6,5,5;В,В,ЮВ,ЮВ,ЮВ,ЮВ,ЮВ,ЮВ,Ю;7,9,14,13,8,8,15,11,11;ясно,ясно,ясно,пасмурно.дождь,пасмурно.небольшой дождь,пасмурно.небольшой дождь,малооблачно.небольшой дождь,облачно,пасмурно.небольшой дождь;767,767,766,761,757,757,757,758,756;768,769,768,765,760,759,761,761,761;78,79,75,79,92,93,88,83,81;2,2,2,1,1,1,1,1,1;100,98,94,89,82,89,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-01;Ленинградская область;Санкт-Петербург;жерех;17,17,17,17,27,27,22,22,22;17,17,17,17,27,27,22,22,22
8,11,11,12,13,12,12,11,8;17,17,14,16,16,15,13,14,12;4,5,5,4,4,6,5,5,3;В,ЮВ,ЮВ,ЮВ,ЮВ,ЮВ,ЮВ,Ю,Ю;9,14,13,8,8,15,11,11,9;ясно,ясно,пасмурно.дождь,пасмурно.небольшой дождь,пасмурно.небольшой дождь,малооблачно.небольшой дождь,облачно,пасмурно.небольшой дождь,ясно;767,766,761,757,757,757,758,756,761;769,768,765,760,759,761,761,761,767;79,75,79,92,93,88,83,81,88;2,2,1,1,1,1,1,1,0;98,94,89,82,89,65,56,45,35;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-02;Ленинградская область;Санкт-Петербург;жерех;17,17,17,27,27,22,22,22,22;17,17,17,27,27,22,22,22,22
8,8,11,11,12,13,12,12,11;16,17,17,14,16,16,15,13,14;2,4,5,5,4,4,6,5,5;В,В,ЮВ,ЮВ,ЮВ,ЮВ,ЮВ,ЮВ,Ю;7,9,14,13,8,8,15,11,11;ясно,ясно,ясно,пасмурно.дождь,пасмурно.небольшой дождь,пасмурно.небольшой дождь,малооблачно.небольшой дождь,облачно,пасмурно.небольшой дождь;767,767,766,761,757,757,757,758,756;768,769,768,765,760,759,761,761,761;78,79,75,79,92,93,88,83,81;2,2,2,1,1,1,1,1,1;100,98,94,89,82,89,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-01;Ленинградская область;Санкт-Петербург;лещ;17,17,17,17,27,27,22,22,22;17,17,17,17,27,27,22,22,22
8,11,11,12,13,12,12,11,8;17,17,14,16,16,15,13,14,12;4,5,5,4,4,6,5,5,3;В,ЮВ,ЮВ,ЮВ,ЮВ,ЮВ,ЮВ,Ю,Ю;9,14,13,8,8,15,11,11,9;ясно,ясно,пасмурно.дождь,пасмурно.небольшой дождь,пасмурно.небольшой дождь,малооблачно.небольшой дождь,облачно,пасмурно.небольшой дождь,ясно;767,766,761,757,757,757,758,756,761;769,768,765,760,759,761,761,761,767;79,75,79,92,93,88,83,81,88;2,2,1,1,1,1,1,1,0;98,94,89,82,89,65,56,45,35;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-02;Ленинградская область;Санкт-Петербург;лещ;17,17,17,27,27,22,22,22,22;17,17,17,27,27,22,22,22,22
8,8,11,11,12,13,12,12,11;16,17,17,14,16,16,15,13,14;2,4,5,5,4,4,6,5,5;В,В,ЮВ,ЮВ,ЮВ,ЮВ,ЮВ,ЮВ,Ю;7,9,14,13,8,8,15,11,11;ясно,ясно,ясно,пасмурно.дождь,пасмурно.небольшой дождь,пасмурно.небольшой дождь,малооблачно.небольшой дождь,облачно,пасмурно.небольшой дождь;767,767,766,761,757,757,757,758,756;768,769,768,765,760,759,761,761,761;78,79,75,79,92,93,88,83,81;2,2,2,1,1,1,1,1,1;100,98,94,89,82,89,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-01;Ленинградская область;Санкт-Петербург;карась;17,17,17,17,27,27,22,22,22;17,17,17,17,27,27,22,22,22
8,11,11,12,13,12,12,11,8;17,17,14,16,16,15,13,14,12;4,5,5,4,4,6,5,5,3;В,ЮВ,ЮВ,ЮВ,ЮВ,ЮВ,ЮВ,Ю,Ю;9,14,13,8,8,15,11,11,9;ясно,ясно,пасмурно.дождь,пасмурно.небольшой дождь,пасмурно.небольшой дождь,малооблачно.небольшой дождь,облачно,пасмурно.небольшой дождь,ясно;767,766,761,757,757,757,758,756,761;769,768,765,760,759,761,761,761,767;79,75,79,92,93,88,83,81,88;2,2,1,1,1,1,1,1,0;98,94,89,82,89,65,56,45,35;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-02;Ленинградская область;Санкт-Петербург;карась;17,17,17,27,27,22,22,22,22;17,17,17,27,27,22,22,22,22
8,8,11,11,12,13,12,12,11;16,17,17,14,16,16,15,13,14;2,4,5,5,4,4,6,5,5;В,В,ЮВ,ЮВ,ЮВ,ЮВ,ЮВ,ЮВ,Ю;7,9,14,13,8,8,15,11,11;ясно,ясно,ясно,пасмурно.дождь,пасмурно.небольшой дождь,пасмурно.небольшой дождь,малооблачно.небольшой дождь,облачно,пасмурно.небольшой дождь;767,767,766,761,757,757,757,758,756;768,769,768,765,760,759,761,761,761;78,79,75,79,92,93,88,83,81;2,2,2,1,1,1,1,1,1;100,98,94,89,82,89,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-01;Ленинградская область;Санкт-Петербург;линь;17,17,17,17,27,27,22,22,22;17,17,17,17,27,27,22,22,22
8,11,11,12,13,12,12,11,8;17,17,14,16,16,15,13,14,12;4,5,5,4,4,6,5,5,3;В,ЮВ,ЮВ,ЮВ,ЮВ,ЮВ,ЮВ,Ю,Ю;9,14,13,8,8,15,11,11,9;ясно,ясно,пасмурно.дождь,пасмурно.небольшой дождь,пасмурно.небольшой дождь,малооблачно.небольшой дождь,облачно,пасмурно.небольшой дождь,ясно;767,766,761,757,757,757,758,756,761;769,768,765,760,759,761,761,761,767;79,75,79,92,93,88,83,81,88;2,2,1,1,1,1,1,1,0;98,94,89,82,89,65,56,45,35;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-02;Ленинградская область;Санкт-Петербург;линь;17,17,17,27,27,22,22,22,22;17,17,17,27,27,22,22,22,22
8,8,11,11,12,13,12,12,11;16,17,17,14,16,16,15,13,14;2,4,5,5,4,4,6,5,5;В,В,ЮВ,ЮВ,ЮВ,ЮВ,ЮВ,ЮВ,Ю;7,9,14,13,8,8,15,11,11;ясно,ясно,ясно,пасмурно.дождь,пасмурно.небольшой дождь,пасмурно.небольшой дождь,малооблачно.небольшой дождь,облачно,пасмурно.небольшой дождь;767,767,766,761,757,757,757,758,756;768,769,768,765,760,759,761,761,761;78,79,75,79,92,93,88,83,81;2,2,2,1,1,1,1,1,1;100,98,94,89,82,89,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-01;Ленинградская область;Санкт-Петербург;пескарь;17,17,17,17,27,27,22,22,22;17,17,17,17,27,27,22,22,22
8,11,11,12,13,12,12,11,8;17,17,14,16,16,15,13,14,12;4,5,5,4,4,6,5,5,3;В,ЮВ,ЮВ,ЮВ,ЮВ,ЮВ,ЮВ,Ю,Ю;9,14,13,8,8,15,11,11,9;ясно,ясно,пасмурно.дождь,пасмурно.небольшой дождь,пасмурно.небольшой дождь,малооблачно.небольшой дождь,облачно,пасмурно.небольшой дождь,ясно;767,766,761,757,757,757,758,756,761;769,768,765,760,759,761,761,761,767;79,75,79,92,93,88,83,81,88;2,2,1,1,1,1,1,1,0;98,94,89,82,89,65,56,45,35;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-02;Ленинградская область;Санкт-Петербург;пескарь;17,17,17,27,27,22,22,22,22;17,17,17,27,27,22,22,22,22
8,8,11,11,12,13,12,12,11;16,17,17,14,16,16,15,13,14;2,4,5,5,4,4,6,5,5;В,В,ЮВ,ЮВ,ЮВ,ЮВ,ЮВ,ЮВ,Ю;7,9,14,13,8,8,15,11,11;ясно,ясно,ясно,пасмурно.дождь,пасмурно.небольшой дождь,пасмурно.небольшой дождь,малооблачно.небольшой дождь,облачно,пасмурно.небольшой дождь;767,767,766,761,757,757,757,758,756;768,769,768,765,760,759,761,761,761;78,79,75,79,92,93,88,83,81;2,2,2,1,1,1,1,1,1;100,98,94,89,82,89,65,56,45;-1,-1,-1,-1,-1,-1,-1,-1,-1;2020-10-01;Ленинградская область;Санкт-Петербург;ротан;17,17,17,17,27,27,22,22,22;17,17,17,17,27,27,22,22,22
