temperature_min;temperature_mean;temperature_max;wind_mean;wind_direction;gust_max;phenomenon;pressure_min;pressure_max;humidity_mean;uv_index_mean;moon;moon_direction;date;areal;city;fish;prob_min;prob_max
[16, 13, 15, 13, 14, 13, 16, 16, 14];[17.375, 14.875, 16.625, 16.375, 17.875, 19, 19.75, 18.875, 18.375];[19, 17, 19, 19, 22, 24, 23, 21, 22];[2.75, 4.25, 3.5, 2.5, 2.5, 2, 1.625, 1.75, 1.5];['ЮВ', 'ЮЗ', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'С', 'ЮЗ'];[17, 10, 10, 8, 8, 6, 7, 8, 8];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно', 'небольшой дождь']"", ""['ясно']"", ""['пасмурно']"", ""['облачно', 'дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']""]";[736, 736, 743, 747, 749, 747, 745, 743, 740];[738, 742, 746, 749, 750, 749, 746, 745, 743];[0.845, 0.89125, 0.81375, 0.8075, 0.75, 0.66875, 0.69375, 0.83375, 0.7225];[1.375, 0.625, 1.125, 1.125, 1.375, 1.875, 1.375, 1.125, 1.125];[0.27, 0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1];[-1, -1, -1, -1, -1, 0, 1, 1, 1];2020-07-15;Московская область;Щелково;берш;[0.63, 0.52, 0.47, 0.44, 0.44, 0.43, 0.46, 0.48, 0.46];[0.76, 0.65, 0.66, 0.51, 0.49, 0.5, 0.53, 0.54, 0.63]
[13, 15, 13, 14, 13, 16, 16, 14, 14];[14.875, 16.625, 16.375, 17.875, 19, 19.75, 18.875, 18.375, 15.375];[17, 19, 19, 22, 24, 23, 21, 22, 17];[4.25, 3.5, 2.5, 2.5, 2, 1.625, 1.75, 1.5, 4.125];['ЮЗ', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'С', 'ЮЗ', 'З'];[10, 10, 8, 8, 6, 7, 8, 8, 15];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно', 'небольшой дождь']"", ""['ясно']"", ""['пасмурно']"", ""['облачно', 'дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']"", ""['пасмурно', 'дождь', 'гроза']""]";[736, 743, 747, 749, 747, 745, 743, 740, 739];[742, 746, 749, 750, 749, 746, 745, 743, 742];[0.89125, 0.81375, 0.8075, 0.75, 0.66875, 0.69375, 0.83375, 0.7225, 0.7887500000000001];[0.625, 1.125, 1.125, 1.375, 1.875, 1.375, 1.125, 1.125, 0.5];[0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1, 0.18];[-1, -1, -1, -1, 0, 1, 1, 1, 1];2020-07-16;Московская область;Щелково;берш;[0.52, 0.47, 0.44, 0.44, 0.43, 0.46, 0.48, 0.46, 0.58];[0.65, 0.66, 0.51, 0.49, 0.5, 0.53, 0.54, 0.63, 0.69]
[16, 13, 15, 13, 14, 13, 16, 16, 14];[17.375, 14.875, 16.625, 16.375, 17.875, 19, 19.75, 18.875, 18.375];[19, 17, 19, 19, 22, 24, 23, 21, 22];[2.75, 4.25, 3.5, 2.5, 2.5, 2, 1.625, 1.75, 1.5];['ЮВ', 'ЮЗ', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'С', 'ЮЗ'];[17, 10, 10, 8, 8, 6, 7, 8, 8];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно', 'небольшой дождь']"", ""['ясно']"", ""['пасмурно']"", ""['облачно', 'дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']""]";[736, 736, 743, 747, 749, 747, 745, 743, 740];[738, 742, 746, 749, 750, 749, 746, 745, 743];[0.845, 0.89125, 0.81375, 0.8075, 0.75, 0.66875, 0.69375, 0.83375, 0.7225];[1.375, 0.625, 1.125, 1.125, 1.375, 1.875, 1.375, 1.125, 1.125];[0.27, 0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1];[-1, -1, -1, -1, -1, 0, 1, 1, 1];2020-07-15;Московская область;Щелково;речная форель;[0.64, 0.52, 0.52, 0.56, 0.48, 0.51, 0.51, 0.48, 0.51];[0.82, 0.74, 0.59, 0.63, 0.59, 0.56, 0.59, 0.6, 0.6]
[13, 15, 13, 14, 13, 16, 16, 14, 14];[14.875, 16.625, 16.375, 17.875, 19, 19.75, 18.875, 18.375, 15.375];[17, 19, 19, 22, 24, 23, 21, 22, 17];[4.25, 3.5, 2.5, 2.5, 2, 1.625, 1.75, 1.5, 4.125];['ЮЗ', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'С', 'ЮЗ', 'З'];[10, 10, 8, 8, 6, 7, 8, 8, 15];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно', 'небольшой дождь']"", ""['ясно']"", ""['пасмурно']"", ""['облачно', 'дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']"", ""['пасмурно', 'дождь', 'гроза']""]";[736, 743, 747, 749, 747, 745, 743, 740, 739];[742, 746, 749, 750, 749, 746, 745, 743, 742];[0.89125, 0.81375, 0.8075, 0.75, 0.66875, 0.69375, 0.83375, 0.7225, 0.7887500000000001];[0.625, 1.125, 1.125, 1.375, 1.875, 1.375, 1.125, 1.125, 0.5];[0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1, 0.18];[-1, -1, -1, -1, 0, 1, 1, 1, 1];2020-07-16;Московская область;Щелково;речная форель;[0.52, 0.52, 0.56, 0.48, 0.51, 0.51, 0.48, 0.51, 0.54];[0.74, 0.59, 0.63, 0.59, 0.56, 0.59, 0.6, 0.6, 0.68]
[16, 13, 15, 13, 14, 13, 16, 16, 14];[17.375, 14.875, 16.625, 16.375, 17.875, 19, 19.75, 18.875, 18.375];[19, 17, 19, 19, 22, 24, 23, 21, 22];[2.75, 4.25, 3.5, 2.5, 2.5, 2, 1.625, 1.75, 1.5];['ЮВ', 'ЮЗ', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'С', 'ЮЗ'];[17, 10, 10, 8, 8, 6, 7, 8, 8];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно', 'небольшой дождь']"", ""['ясно']"", ""['пасмурно']"", ""['облачно', 'дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']""]";[736, 736, 743, 747, 749, 747, 745, 743, 740];[738, 742, 746, 749, 750, 749, 746, 745, 743];[0.845, 0.89125, 0.81375, 0.8075, 0.75, 0.66875, 0.69375, 0.83375, 0.7225];[1.375, 0.625, 1.125, 1.125, 1.375, 1.875, 1.375, 1.125, 1.125];[0.27, 0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1];[-1, -1, -1, -1, -1, 0, 1, 1, 1];2020-07-15;Московская область;Щелково;озерная форель;[0.65, 0.61, 0.57, 0.56, 0.45, 0.48, 0.5, 0.5, 0.52];[0.8, 0.75, 0.67, 0.62, 0.56, 0.53, 0.56, 0.56, 0.64]
[13, 15, 13, 14, 13, 16, 16, 14, 14];[14.875, 16.625, 16.375, 17.875, 19, 19.75, 18.875, 18.375, 15.375];[17, 19, 19, 22, 24, 23, 21, 22, 17];[4.25, 3.5, 2.5, 2.5, 2, 1.625, 1.75, 1.5, 4.125];['ЮЗ', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'С', 'ЮЗ', 'З'];[10, 10, 8, 8, 6, 7, 8, 8, 15];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно', 'небольшой дождь']"", ""['ясно']"", ""['пасмурно']"", ""['облачно', 'дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']"", ""['пасмурно', 'дождь', 'гроза']""]";[736, 743, 747, 749, 747, 745, 743, 740, 739];[742, 746, 749, 750, 749, 746, 745, 743, 742];[0.89125, 0.81375, 0.8075, 0.75, 0.66875, 0.69375, 0.83375, 0.7225, 0.7887500000000001];[0.625, 1.125, 1.125, 1.375, 1.875, 1.375, 1.125, 1.125, 0.5];[0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1, 0.18];[-1, -1, -1, -1, 0, 1, 1, 1, 1];2020-07-16;Московская область;Щелково;озерная форель;[0.61, 0.57, 0.56, 0.45, 0.48, 0.5, 0.5, 0.52, 0.61];[0.75, 0.67, 0.62, 0.56, 0.53, 0.56, 0.56, 0.64, 0.73]
[16, 13, 15, 13, 14, 13, 16, 16, 14];[17.375, 14.875, 16.625, 16.375, 17.875, 19, 19.75, 18.875, 18.375];[19, 17, 19, 19, 22, 24, 23, 21, 22];[2.75, 4.25, 3.5, 2.5, 2.5, 2, 1.625, 1.75, 1.5];['ЮВ', 'ЮЗ', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'С', 'ЮЗ'];[17, 10, 10, 8, 8, 6, 7, 8, 8];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно', 'небольшой дождь']"", ""['ясно']"", ""['пасмурно']"", ""['облачно', 'дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']""]";[736, 736, 743, 747, 749, 747, 745, 743, 740];[738, 742, 746, 749, 750, 749, 746, 745, 743];[0.845, 0.89125, 0.81375, 0.8075, 0.75, 0.66875, 0.69375, 0.83375, 0.7225];[1.375, 0.625, 1.125, 1.125, 1.375, 1.875, 1.375, 1.125, 1.125];[0.27, 0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1];[-1, -1, -1, -1, -1, 0, 1, 1, 1];2020-07-15;Московская область;Щелково;елец;[0.58, 0.52, 0.5, 0.48, 0.49, 0.46, 0.5, 0.48, 0.55];[0.74, 0.66, 0.62, 0.53, 0.57, 0.57, 0.58, 0.57, 0.64]
[13, 15, 13, 14, 13, 16, 16, 14, 14];[14.875, 16.625, 16.375, 17.875, 19, 19.75, 18.875, 18.375, 15.375];[17, 19, 19, 22, 24, 23, 21, 22, 17];[4.25, 3.5, 2.5, 2.5, 2, 1.625, 1.75, 1.5, 4.125];['ЮЗ', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'С', 'ЮЗ', 'З'];[10, 10, 8, 8, 6, 7, 8, 8, 15];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно', 'небольшой дождь']"", ""['ясно']"", ""['пасмурно']"", ""['облачно', 'дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']"", ""['пасмурно', 'дождь', 'гроза']""]";[736, 743, 747, 749, 747, 745, 743, 740, 739];[742, 746, 749, 750, 749, 746, 745, 743, 742];[0.89125, 0.81375, 0.8075, 0.75, 0.66875, 0.69375, 0.83375, 0.7225, 0.7887500000000001];[0.625, 1.125, 1.125, 1.375, 1.875, 1.375, 1.125, 1.125, 0.5];[0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1, 0.18];[-1, -1, -1, -1, 0, 1, 1, 1, 1];2020-07-16;Московская область;Щелково;елец;[0.52, 0.5, 0.48, 0.49, 0.46, 0.5, 0.48, 0.55, 0.55];[0.66, 0.62, 0.53, 0.57, 0.57, 0.58, 0.57, 0.64, 0.64]
[16, 13, 15, 13, 14, 13, 16, 16, 14];[17.375, 14.875, 16.625, 16.375, 17.875, 19, 19.75, 18.875, 18.375];[19, 17, 19, 19, 22, 24, 23, 21, 22];[2.75, 4.25, 3.5, 2.5, 2.5, 2, 1.625, 1.75, 1.5];['ЮВ', 'ЮЗ', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'С', 'ЮЗ'];[17, 10, 10, 8, 8, 6, 7, 8, 8];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно', 'небольшой дождь']"", ""['ясно']"", ""['пасмурно']"", ""['облачно', 'дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']""]";[736, 736, 743, 747, 749, 747, 745, 743, 740];[738, 742, 746, 749, 750, 749, 746, 745, 743];[0.845, 0.89125, 0.81375, 0.8075, 0.75, 0.66875, 0.69375, 0.83375, 0.7225];[1.375, 0.625, 1.125, 1.125, 1.375, 1.875, 1.375, 1.125, 1.125];[0.27, 0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1];[-1, -1, -1, -1, -1, 0, 1, 1, 1];2020-07-15;Московская область;Щелково;чехонь;[0.54, 0.45, 0.42, 0.48, 0.49, 0.53, 0.52, 0.54, 0.54];[0.71, 0.6, 0.54, 0.54, 0.54, 0.57, 0.57, 0.59, 0.57]
[13, 15, 13, 14, 13, 16, 16, 14, 14];[14.875, 16.625, 16.375, 17.875, 19, 19.75, 18.875, 18.375, 15.375];[17, 19, 19, 22, 24, 23, 21, 22, 17];[4.25, 3.5, 2.5, 2.5, 2, 1.625, 1.75, 1.5, 4.125];['ЮЗ', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'С', 'ЮЗ', 'З'];[10, 10, 8, 8, 6, 7, 8, 8, 15];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно', 'небольшой дождь']"", ""['ясно']"", ""['пасмурно']"", ""['облачно', 'дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']"", ""['пасмурно', 'дождь', 'гроза']""]";[736, 743, 747, 749, 747, 745, 743, 740, 739];[742, 746, 749, 750, 749, 746, 745, 743, 742];[0.89125, 0.81375, 0.8075, 0.75, 0.66875, 0.69375, 0.83375, 0.7225, 0.7887500000000001];[0.625, 1.125, 1.125, 1.375, 1.875, 1.375, 1.125, 1.125, 0.5];[0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1, 0.18];[-1, -1, -1, -1, 0, 1, 1, 1, 1];2020-07-16;Московская область;Щелково;чехонь;[0.45, 0.42, 0.48, 0.49, 0.53, 0.52, 0.54, 0.54, 0.55];[0.6, 0.54, 0.54, 0.54, 0.57, 0.57, 0.59, 0.57, 0.63]
[16, 13, 15, 13, 14, 13, 16, 16, 14];[17.375, 14.875, 16.625, 16.375, 17.875, 19, 19.75, 18.875, 18.375];[19, 17, 19, 19, 22, 24, 23, 21, 22];[2.75, 4.25, 3.5, 2.5, 2.5, 2, 1.625, 1.75, 1.5];['ЮВ', 'ЮЗ', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'С', 'ЮЗ'];[17, 10, 10, 8, 8, 6, 7, 8, 8];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно', 'небольшой дождь']"", ""['ясно']"", ""['пасмурно']"", ""['облачно', 'дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']""]";[736, 736, 743, 747, 749, 747, 745, 743, 740];[738, 742, 746, 749, 750, 749, 746, 745, 743];[0.845, 0.89125, 0.81375, 0.8075, 0.75, 0.66875, 0.69375, 0.83375, 0.7225];[1.375, 0.625, 1.125, 1.125, 1.375, 1.875, 1.375, 1.125, 1.125];[0.27, 0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1];[-1, -1, -1, -1, -1, 0, 1, 1, 1];2020-07-15;Московская область;Щелково;сом;[0.45, 0.4, 0.38, 0.44, 0.48, 0.47, 0.44, 0.45, 0.46];[0.71, 0.59, 0.48, 0.55, 0.54, 0.52, 0.48, 0.5, 0.59]
[13, 15, 13, 14, 13, 16, 16, 14, 14];[14.875, 16.625, 16.375, 17.875, 19, 19.75, 18.875, 18.375, 15.375];[17, 19, 19, 22, 24, 23, 21, 22, 17];[4.25, 3.5, 2.5, 2.5, 2, 1.625, 1.75, 1.5, 4.125];['ЮЗ', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'С', 'ЮЗ', 'З'];[10, 10, 8, 8, 6, 7, 8, 8, 15];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно', 'небольшой дождь']"", ""['ясно']"", ""['пасмурно']"", ""['облачно', 'дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']"", ""['пасмурно', 'дождь', 'гроза']""]";[736, 743, 747, 749, 747, 745, 743, 740, 739];[742, 746, 749, 750, 749, 746, 745, 743, 742];[0.89125, 0.81375, 0.8075, 0.75, 0.66875, 0.69375, 0.83375, 0.7225, 0.7887500000000001];[0.625, 1.125, 1.125, 1.375, 1.875, 1.375, 1.125, 1.125, 0.5];[0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1, 0.18];[-1, -1, -1, -1, 0, 1, 1, 1, 1];2020-07-16;Московская область;Щелково;сом;[0.4, 0.38, 0.44, 0.48, 0.47, 0.44, 0.45, 0.46, 0.37];[0.59, 0.48, 0.55, 0.54, 0.52, 0.48, 0.5, 0.59, 0.58]
[16, 13, 15, 13, 14, 13, 16, 16, 14];[17.375, 14.875, 16.625, 16.375, 17.875, 19, 19.75, 18.875, 18.375];[19, 17, 19, 19, 22, 24, 23, 21, 22];[2.75, 4.25, 3.5, 2.5, 2.5, 2, 1.625, 1.75, 1.5];['ЮВ', 'ЮЗ', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'С', 'ЮЗ'];[17, 10, 10, 8, 8, 6, 7, 8, 8];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно', 'небольшой дождь']"", ""['ясно']"", ""['пасмурно']"", ""['облачно', 'дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']""]";[736, 736, 743, 747, 749, 747, 745, 743, 740];[738, 742, 746, 749, 750, 749, 746, 745, 743];[0.845, 0.89125, 0.81375, 0.8075, 0.75, 0.66875, 0.69375, 0.83375, 0.7225];[1.375, 0.625, 1.125, 1.125, 1.375, 1.875, 1.375, 1.125, 1.125];[0.27, 0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1];[-1, -1, -1, -1, -1, 0, 1, 1, 1];2020-07-15;Московская область;Щелково;голавль;[0.5, 0.47, 0.52, 0.55, 0.56, 0.58, 0.59, 0.57, 0.57];[0.78, 0.66, 0.6, 0.61, 0.62, 0.62, 0.63, 0.62, 0.63]
[13, 15, 13, 14, 13, 16, 16, 14, 14];[14.875, 16.625, 16.375, 17.875, 19, 19.75, 18.875, 18.375, 15.375];[17, 19, 19, 22, 24, 23, 21, 22, 17];[4.25, 3.5, 2.5, 2.5, 2, 1.625, 1.75, 1.5, 4.125];['ЮЗ', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'С', 'ЮЗ', 'З'];[10, 10, 8, 8, 6, 7, 8, 8, 15];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно', 'небольшой дождь']"", ""['ясно']"", ""['пасмурно']"", ""['облачно', 'дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']"", ""['пасмурно', 'дождь', 'гроза']""]";[736, 743, 747, 749, 747, 745, 743, 740, 739];[742, 746, 749, 750, 749, 746, 745, 743, 742];[0.89125, 0.81375, 0.8075, 0.75, 0.66875, 0.69375, 0.83375, 0.7225, 0.7887500000000001];[0.625, 1.125, 1.125, 1.375, 1.875, 1.375, 1.125, 1.125, 0.5];[0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1, 0.18];[-1, -1, -1, -1, 0, 1, 1, 1, 1];2020-07-16;Московская область;Щелково;голавль;[0.47, 0.52, 0.55, 0.56, 0.58, 0.59, 0.57, 0.57, 0.4];[0.66, 0.6, 0.61, 0.62, 0.62, 0.63, 0.62, 0.63, 0.63]
[16, 13, 15, 13, 14, 13, 16, 16, 14];[17.375, 14.875, 16.625, 16.375, 17.875, 19, 19.75, 18.875, 18.375];[19, 17, 19, 19, 22, 24, 23, 21, 22];[2.75, 4.25, 3.5, 2.5, 2.5, 2, 1.625, 1.75, 1.5];['ЮВ', 'ЮЗ', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'С', 'ЮЗ'];[17, 10, 10, 8, 8, 6, 7, 8, 8];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно', 'небольшой дождь']"", ""['ясно']"", ""['пасмурно']"", ""['облачно', 'дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']""]";[736, 736, 743, 747, 749, 747, 745, 743, 740];[738, 742, 746, 749, 750, 749, 746, 745, 743];[0.845, 0.89125, 0.81375, 0.8075, 0.75, 0.66875, 0.69375, 0.83375, 0.7225];[1.375, 0.625, 1.125, 1.125, 1.375, 1.875, 1.375, 1.125, 1.125];[0.27, 0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1];[-1, -1, -1, -1, -1, 0, 1, 1, 1];2020-07-15;Московская область;Щелково;язь;[0.46, 0.49, 0.47, 0.52, 0.54, 0.52, 0.53, 0.55, 0.51];[0.7, 0.6, 0.54, 0.6, 0.57, 0.58, 0.58, 0.57, 0.6]
[13, 15, 13, 14, 13, 16, 16, 14, 14];[14.875, 16.625, 16.375, 17.875, 19, 19.75, 18.875, 18.375, 15.375];[17, 19, 19, 22, 24, 23, 21, 22, 17];[4.25, 3.5, 2.5, 2.5, 2, 1.625, 1.75, 1.5, 4.125];['ЮЗ', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'С', 'ЮЗ', 'З'];[10, 10, 8, 8, 6, 7, 8, 8, 15];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно', 'небольшой дождь']"", ""['ясно']"", ""['пасмурно']"", ""['облачно', 'дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']"", ""['пасмурно', 'дождь', 'гроза']""]";[736, 743, 747, 749, 747, 745, 743, 740, 739];[742, 746, 749, 750, 749, 746, 745, 743, 742];[0.89125, 0.81375, 0.8075, 0.75, 0.66875, 0.69375, 0.83375, 0.7225, 0.7887500000000001];[0.625, 1.125, 1.125, 1.375, 1.875, 1.375, 1.125, 1.125, 0.5];[0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1, 0.18];[-1, -1, -1, -1, 0, 1, 1, 1, 1];2020-07-16;Московская область;Щелково;язь;[0.49, 0.47, 0.52, 0.54, 0.52, 0.53, 0.55, 0.51, 0.5];[0.6, 0.54, 0.6, 0.57, 0.58, 0.58, 0.57, 0.6, 0.59]
[16, 13, 15, 13, 14, 13, 16, 16, 14];[17.375, 14.875, 16.625, 16.375, 17.875, 19, 19.75, 18.875, 18.375];[19, 17, 19, 19, 22, 24, 23, 21, 22];[2.75, 4.25, 3.5, 2.5, 2.5, 2, 1.625, 1.75, 1.5];['ЮВ', 'ЮЗ', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'С', 'ЮЗ'];[17, 10, 10, 8, 8, 6, 7, 8, 8];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно', 'небольшой дождь']"", ""['ясно']"", ""['пасмурно']"", ""['облачно', 'дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']""]";[736, 736, 743, 747, 749, 747, 745, 743, 740];[738, 742, 746, 749, 750, 749, 746, 745, 743];[0.845, 0.89125, 0.81375, 0.8075, 0.75, 0.66875, 0.69375, 0.83375, 0.7225];[1.375, 0.625, 1.125, 1.125, 1.375, 1.875, 1.375, 1.125, 1.125];[0.27, 0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1];[-1, -1, -1, -1, -1, 0, 1, 1, 1];2020-07-15;Московская область;Щелково;карп;[0.46, 0.45, 0.45, 0.41, 0.41, 0.42, 0.4, 0.44, 0.43];[0.71, 0.6, 0.53, 0.46, 0.49, 0.53, 0.55, 0.52, 0.52]
[13, 15, 13, 14, 13, 16, 16, 14, 14];[14.875, 16.625, 16.375, 17.875, 19, 19.75, 18.875, 18.375, 15.375];[17, 19, 19, 22, 24, 23, 21, 22, 17];[4.25, 3.5, 2.5, 2.5, 2, 1.625, 1.75, 1.5, 4.125];['ЮЗ', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'С', 'ЮЗ', 'З'];[10, 10, 8, 8, 6, 7, 8, 8, 15];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно', 'небольшой дождь']"", ""['ясно']"", ""['пасмурно']"", ""['облачно', 'дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']"", ""['пасмурно', 'дождь', 'гроза']""]";[736, 743, 747, 749, 747, 745, 743, 740, 739];[742, 746, 749, 750, 749, 746, 745, 743, 742];[0.89125, 0.81375, 0.8075, 0.75, 0.66875, 0.69375, 0.83375, 0.7225, 0.7887500000000001];[0.625, 1.125, 1.125, 1.375, 1.875, 1.375, 1.125, 1.125, 0.5];[0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1, 0.18];[-1, -1, -1, -1, 0, 1, 1, 1, 1];2020-07-16;Московская область;Щелково;карп;[0.45, 0.45, 0.41, 0.41, 0.42, 0.4, 0.44, 0.43, 0.49];[0.6, 0.53, 0.46, 0.49, 0.53, 0.55, 0.52, 0.52, 0.54]
[16, 13, 15, 13, 14, 13, 16, 16, 14];[17.375, 14.875, 16.625, 16.375, 17.875, 19, 19.75, 18.875, 18.375];[19, 17, 19, 19, 22, 24, 23, 21, 22];[2.75, 4.25, 3.5, 2.5, 2.5, 2, 1.625, 1.75, 1.5];['ЮВ', 'ЮЗ', 'З', 'СЗ', 'СЗ', 'СЗ', 'СЗ', 'С', 'ЮЗ'];[17, 10, 10, 8, 8, 6, 7, 8, 8];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно', 'небольшой дождь']"", ""['ясно']"", ""['пасмурно']"", ""['облачно', 'дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']""]";[736, 736, 743, 747, 749, 747, 745, 743, 740];[738, 742, 746, 749, 750, 749, 746, 745, 743];[0.845, 0.89125, 0.81375, 0.8075, 0.75, 0.66875, 0.69375, 0.83375, 0.7225];[1.375, 0.625, 1.125, 1.125, 1.375, 1.875, 1.375, 1.125, 1.125];[0.27, 0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1];[-1, -1, -1, -1, -1, 0, 1, 1, 1];2020-07-15;Московская область;Щелково;жерех;[0.44, 0.54, 0.42, 0.46, 0.41, 0.43, 0.42, 0.38, 0.39];[0.69, 0.64, 0.56, 0.51, 0.49, 0.45, 0.47, 0.45, 0.49]
